RiskUID,FromDeliverableID,SnapshotID,RiskID,Category,Description,Severity,Status,SourcePath
DEL-011-04::R-0001,DEL-011-04,EST_DEL-011-04_2026-02-27_0949,,,"RSK-001 | Door quantity differs significantly from assumed 3 EA when IFC documents are issued | MEDIUM | MEDIUM — estimate scales ~$2,500-$2,800 per additional/fewer door | Rerun estimate when DEL-001-07 is issued; maintain parametric model for easy re-pricing | ASM-001",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-04_2026-02-27_0949/Risk_Register.md
DEL-011-04::R-0002,DEL-011-04,EST_DEL-011-04_2026-02-27_0949,,,"RSK-002 | Fire-rating requirement applies to more doors than the 1-door allowance | LOW-MEDIUM | MEDIUM — fire-rated door assemblies can add $1,500-$3,000+ per door above standard | Confirm compartmentation design early in DEL-001-11 review; adjust allowance before procurement | ASM-005",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-04_2026-02-27_0949/Risk_Register.md
DEL-011-04::R-0003,DEL-011-04,EST_DEL-011-04_2026-02-27_0949,,,"RSK-003 | Structural openings (DEL-011-01) not ready on schedule, delaying door installation | MEDIUM | HIGH — schedule delay cascades to PKG-012 Interior Construction (downstream dependency) | Track DEL-011-01 critical path; flag door openings as sequencing milestone | N/A (dependency risk)",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-04_2026-02-27_0949/Risk_Register.md
DEL-011-04::R-0004,DEL-011-04,EST_DEL-011-04_2026-02-27_0949,,,"RSK-004 | Specified hardware is premium grade (panic hardware, electronic access control) requiring higher cost than parametric estimate | LOW | LOW-MEDIUM — hardware upgrade could add $200-$500 per door | Review hardware schedule from DEL-001-07 early; adjust hardware line items | ASM-003",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-04_2026-02-27_0949/Risk_Register.md
DEL-011-04::R-0005,DEL-011-04,EST_DEL-011-04_2026-02-27_0949,,,RSK-005 | Cold-climate performance requirements (NECB/energy code) impose thermal transmittance requirements that standard man-door does not meet | LOW | MEDIUM — energy-code-compliant exterior doors can be 30-50% more expensive | Confirm energy code applicability in DEL-001-11; may need to upgrade door specification | ASM-006,MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-04_2026-02-27_0949/Risk_Register.md
DEL-011-05::R-0001,DEL-011-05,EST_DEL-011-05_2026-02-27_0848,,,"RSK-001 | Wall construction material specified as concrete (CMU or CIP) instead of insulated metal panels on IFC drawings | MEDIUM | HIGH — wall cost increase of ~$35,040 (from $26,280 to $61,320); labour increase proportional | L-006, L-021 | Resolve wall material TBD [B-003] with Architect/Structural Engineer before next estimate iteration",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-05_2026-02-27_0848/Risk_Register.md
DEL-011-05::R-0002,DEL-011-05,EST_DEL-011-05_2026-02-27_0848,,,"RSK-002 | Steel plate scope double-counted in DEL-011-05 and DEL-011-02 | MEDIUM | LOW — $1,000 double-count (4 plates x $250) | L-005 | Resolve Conflict C-01 per Guidance Conflict Table; confirm single responsible deliverable",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-05_2026-02-27_0848/Risk_Register.md
DEL-011-05::R-0003,DEL-011-05,EST_DEL-011-05_2026-02-27_0848,,,"RSK-003 | IFC drawings delayed, causing construction delay and cost escalation | MEDIUM | HIGH — schedule delay on critical path; potential rework if elements proceed without confirmed drawings [D-001] | All lines | Establish IFC delay contingency protocol per Procedure Step 1.6; track IFC drawing status",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-05_2026-02-27_0848/Risk_Register.md
DEL-011-05::R-0004,DEL-011-05,EST_DEL-011-05_2026-02-27_0848,,,"RSK-004 | Drain sleeve coordination failure requiring post-pour core drilling | LOW | HIGH — structural assessment cost + schedule delay + risk to steel plate embedments [F-003] | L-001, L-005, L-011, L-012 | Pre-pour hold point (L-016) requires confirmed drain locations before pour; early coordination with plumbing subcontractor",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-05_2026-02-27_0848/Risk_Register.md
DEL-011-05::R-0005,DEL-011-05,EST_DEL-011-05_2026-02-27_0848,,,"RSK-005 | Gantry not confirmed — $5,000 allowance wasted | MEDIUM | LOW — $5,000 removal from estimate | L-015 | Seek Owner confirmation of gantry requirement before procurement",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-05_2026-02-27_0848/Risk_Register.md
DEL-011-05::R-0006,DEL-011-05,EST_DEL-011-05_2026-02-27_0848,,,"RSK-006 | Overhead door height exceeds 20 ft, requiring larger/more expensive door | LOW | MEDIUM — door cost could increase by $5,000+ for oversized door | L-007 | Confirm door height on IFC drawings [A-001] before procurement",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-05_2026-02-27_0848/Risk_Register.md
DEL-011-06::R-0001,DEL-011-06,EST_DEL-011-06_2026-02-27_0600,,,"RSK-001 | Pit dimensions change significantly when IFC drawings are issued, invalidating all quantity-based estimates | HIGH | HIGH | Rerun estimate after DEL-002-06 is issued with confirmed dimensions. All quantity-driven items (ITM-001 through ITM-009) will require update. | DL-001 through DL-009",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-06_2026-02-27_0600/Risk_Register.md
DEL-011-06::R-0002,DEL-011-06,EST_DEL-011-06_2026-02-27_0600,,,"RSK-002 | Owner equipment fleet dimensions not provided in time for structural engineering, delaying DEL-002-06 and cascading to this deliverable | MEDIUM | HIGH | Escalate data request to Camrose County early in design phase. This is identified as the ""single most critical data dependency"" in Guidance. | All items",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-06_2026-02-27_0600/Risk_Register.md
DEL-011-06::R-0003,DEL-011-06,EST_DEL-011-06_2026-02-27_0600,,,"RSK-003 | Soil conditions during excavation require more extensive shoring/support than assumed | MEDIUM | MEDIUM | Excavation safety allowance ($3,500) may be insufficient. Geotechnical investigation data from PKG-008 should inform this risk. | DL-014",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-06_2026-02-27_0600/Risk_Register.md
DEL-011-06::R-0004,DEL-011-06,EST_DEL-011-06_2026-02-27_0600,,,"RSK-004 | Cold-weather concrete protection costs exceed $2,000 allowance if concrete pour occurs during winter months | MEDIUM | LOW-MEDIUM | Schedule concrete placement for warm months if possible. If winter pour is required, cold-weather protection costs could be $5,000-$10,000 depending on duration. | DL-018",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-06_2026-02-27_0600/Risk_Register.md
DEL-011-06::R-0005,DEL-011-06,EST_DEL-011-06_2026-02-27_0600,,,"RSK-005 | Confined space classification under Alberta OHS Code Part 5 triggers additional compliance requirements and costs | MEDIUM | MEDIUM | Classification TBD per Specification REQ-011-06-05. If classified as confined space, additional costs for entry programs, atmospheric monitoring, and rescue provisions during construction. Not currently priced. | Not priced — new items may be required",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-06_2026-02-27_0600/Risk_Register.md
DEL-011-06::R-0006,DEL-011-06,EST_DEL-011-06_2026-02-27_0600,,,"RSK-006 | Floor drainage scope boundary (Conflict C-011-06-04) resolved with additional scope assigned to this deliverable | MEDIUM | LOW | Current estimate includes basic drain rough-in ($1,800). If full drainage piping and connection are assigned to this deliverable, costs would increase. | DL-013",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-06_2026-02-27_0600/Risk_Register.md
DEL-011-06::R-0007,DEL-011-06,EST_DEL-011-06_2026-02-27_0600,,,"RSK-007 | Rebar double-counting between SC-06 wall rate (includes rebar allowance) and separate rebar line (DL-005) | HIGH | LOW-MEDIUM | DEC-003 acknowledges potential ~30% overcount on rebar. Net overcount on total estimate is approximately $2,000-$3,000 (3%). | DL-002, DL-005",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-06_2026-02-27_0600/Risk_Register.md
DEL-011-06::R-0008,DEL-011-06,EST_DEL-011-06_2026-02-27_0600,,,"RSK-008 | Pit cover system type changes from grating to solid steel plate, increasing costs | MEDIUM | LOW | Current estimate uses $250/m2 for bar grating. Solid steel plate covers could be $400-$600/m2, adding $2,700-$6,300 to the estimate. | DL-009",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-06_2026-02-27_0600/Risk_Register.md
DEL-011-07::R-0001,DEL-011-07,EST_DEL-011-07_2026-02-27_0955,,,Risk ID | Risk Description | Likelihood | Impact | Affected Lines | Mitigation,,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-07_2026-02-27_0955/Risk_Register.md
DEL-011-07::R-0002,DEL-011-07,EST_DEL-011-07_2026-02-27_0955,,,"RSK-001 | Mezzanine floor area significantly exceeds the assumed 93 m2 once IFC drawings are issued. If the mezzanine fully spans the wash bay (CFT-011-07-01), area could be 120-140 m2 instead of 93 m2. | MEDIUM | HIGH — would increase area-scaled costs by 30-50% (~$28,000-$47,000 increase) | DL-001, DL-002, DL-006, DL-007, DL-017, DL-018, DL-019 | Resolve CFT-011-07-01 at preliminary design review. Obtain floor area from IFC drawings (DEL-002-05) before committing procurement.",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-07_2026-02-27_0955/Risk_Register.md
DEL-011-07::R-0003,DEL-011-07,EST_DEL-011-07_2026-02-27_0955,,,"RSK-002 | Structural system changes from assumed steel framing to concrete. Unit rates for concrete mezzanine structures differ materially from steel. | LOW | HIGH — would require re-derivation of framing and material rates | DL-001, DL-017 | Confirm structural system at preliminary design review with Structural Engineer of Record.",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-07_2026-02-27_0955/Risk_Register.md
DEL-011-07::R-0004,DEL-011-07,EST_DEL-011-07_2026-02-27_0955,,,"RSK-003 | Alberta Safety Codes require a second means of egress (second stair) for the mezzanine level, depending on occupant load and area. | LOW | MEDIUM — would add approximately $9,000-$15,000 for a second stair system | DL-003 | Confirm egress requirements at design stage with Safety Codes Officer.",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-07_2026-02-27_0955/Risk_Register.md
DEL-011-07::R-0005,DEL-011-07,EST_DEL-011-07_2026-02-27_0955,,,"RSK-004 | Design live load requirement exceeds 7.2 kPa (top of the Guidance industrial range), requiring heavier steel members and potentially increasing the $/m2 framing rate. | LOW | MEDIUM — could increase DL-001 and DL-017 by 10-20% | DL-001, DL-017 | Confirm design live load with Structural Engineer of Record.",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-07_2026-02-27_0955/Risk_Register.md
DEL-011-07::R-0006,DEL-011-07,EST_DEL-011-07_2026-02-27_0955,,,"RSK-005 | Steel material price escalation between estimate date (Feb 2026) and procurement date. Structural steel prices are volatile. | MEDIUM | MEDIUM — 5-15% price movement possible over 3-6 months | DL-001, DL-017, DL-020 | Include escalation contingency; lock in steel fabricator quote early.",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-07_2026-02-27_0955/Risk_Register.md
DEL-011-07::R-0007,DEL-011-07,EST_DEL-011-07_2026-02-27_0955,,,"RSK-006 | Rural Alberta site location (near Ferintosh) may result in higher delivery charges for fabricated steel and concrete than assumed in parametric rates, which are based on urban/suburban benchmarks. | MEDIUM | LOW — could add $2,000-$5,000 in delivery premiums | DL-017, DL-018 | Obtain site-specific delivery quotes from fabricators/suppliers.",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-07_2026-02-27_0955/Risk_Register.md
DEL-012-01::R-0001,DEL-012-01,EST_DEL-012-01_2026-02-27_0901,,,*RunID:** EST_DEL-012-01_2026-02-27_0901,,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-01_2026-02-27_0901/Risk_Register.md
DEL-012-01::R-0002,DEL-012-01,EST_DEL-012-01_2026-02-27_0901,,,"RSK-001 | Shelving cost significantly different from parametric estimate ($12,000) | MEDIUM | HIGH ($6K-$24K range) | Obtain shelving supplier quotes during design phase; confirm type/capacity with Owner | ASM-003; Guidance 3.1",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-01_2026-02-27_0901/Risk_Register.md
DEL-012-01::R-0003,DEL-012-01,EST_DEL-012-01_2026-02-27_0901,,,RSK-002 | Fire-rated partitions required by Alberta Fire Code based on stored materials | MEDIUM | MEDIUM (could add $3K-$8K for fire-rated assembly) | Code consultant review during design per Specification CF-005 | Specification 3 (Alberta Fire Code TBD); Lensing item X-003,MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-01_2026-02-27_0901/Risk_Register.md
DEL-012-01::R-0004,DEL-012-01,EST_DEL-012-01_2026-02-27_0901,,,RSK-003 | Roll-up door actual cost differs significantly from parametric scaling | MEDIUM | LOW-MEDIUM ($2K-$4K variance) | Obtain supplier quote for 6-ft motorized insulated roll-up door | DEC-002; Guidance 3.2,MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-01_2026-02-27_0901/Risk_Register.md
DEL-012-01::R-0005,DEL-012-01,EST_DEL-012-01_2026-02-27_0901,,,"RSK-004 | Finish schedule specifies specialty finishes (epoxy floor, specialty wall coating) exceeding parametric paint rate | LOW-MEDIUM | LOW-MEDIUM ($500-$3K increase) | Confirm finish schedule with Architect before final estimate | DEC-005; Specification REQ-012-01-006",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-01_2026-02-27_0901/Risk_Register.md
DEL-012-01::R-0006,DEL-012-01,EST_DEL-012-01_2026-02-27_0901,,,"RSK-005 | Labour double-count if IA-01 rate is supply-and-install | MEDIUM | MEDIUM (~$4,935 overstatement) | Clarify IA-01 rate scope with pricing source provider | ASM-006; DEC-009",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-01_2026-02-27_0901/Risk_Register.md
DEL-012-01::R-0007,DEL-012-01,EST_DEL-012-01_2026-02-27_0901,,,RSK-006 | Mezzanine deck elevation higher or lower than assumed 10 ft | LOW | LOW (proportional change to partition cost) | Confirm with structural drawings when available | ASM-002,HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-01_2026-02-27_0901/Risk_Register.md
DEL-012-02::R-0001,DEL-012-02,EST_DEL-012-02_2026-02-27_0854,,,Risk ID | Risk Description | Likelihood | Impact | Mitigation | Related Assumption/Warning,,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-02_2026-02-27_0854/Risk_Register.md
DEL-012-02::R-0002,DEL-012-02,EST_DEL-012-02_2026-02-27_0854,,,"RSK-001 | Utility room dimensions significantly different from 16'x20' assumption, requiring major quantity revision | MEDIUM | MEDIUM | Confirm dimensions from IFC drawings before estimate is used for pricing decisions | ASM-001, W-01",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-02_2026-02-27_0854/Risk_Register.md
DEL-012-02::R-0003,DEL-012-02,EST_DEL-012-02_2026-02-27_0854,,,"RSK-002 | AHJ requires higher fire rating than assumed, increasing wall assembly and door costs | LOW | MEDIUM | Conduct code branch assessment early in design (Procedure Step 1.7) | ASM-003, W-03",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-02_2026-02-27_0854/Risk_Register.md
DEL-012-02::R-0004,DEL-012-02,EST_DEL-012-02_2026-02-27_0854,,,"RSK-003 | PKG-013 equipment submittals reveal larger/heavier equipment requiring more substantial platforms | MEDIUM | MEDIUM | Obtain equipment submittals before finalizing platform design and cost | ASM-008, W-07",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-02_2026-02-27_0854/Risk_Register.md
DEL-012-02::R-0005,DEL-012-02,EST_DEL-012-02_2026-02-27_0854,,,RSK-004 | Gas-fired heating equipment triggers additional gas code provisions not currently priced | MEDIUM | LOW-MEDIUM | Confirm fuel type for PKG-013 heating system early in design | W-05,MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-02_2026-02-27_0854/Risk_Register.md
DEL-012-02::R-0006,DEL-012-02,EST_DEL-012-02_2026-02-27_0854,,,"RSK-005 | Cistern structural pad scope assigned differently than assumed, requiring estimate reallocation | MEDIUM | LOW | Resolve CON-012-02-02 scope boundary before estimate finalization | ASM-004, W-06",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-02_2026-02-27_0854/Risk_Register.md
DEL-012-02::R-0007,DEL-012-02,EST_DEL-012-02_2026-02-27_0854,,,"RSK-006 | Additional access doors required for equipment replacement access, beyond the single door estimated | LOW | LOW | Confirm door count and size from IFC drawings and PKG-013 equipment dimensions | ASM-005, ASM-006, W-04",LOW,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-02_2026-02-27_0854/Risk_Register.md
DEL-012-02::R-0008,DEL-012-02,EST_DEL-012-02_2026-02-27_0854,,,"RSK-007 | Sequencing delay if PKG-013 equipment selection is late, causing utility room to be on critical path | MEDIUM | HIGH | Front-load utility room in PKG-012 schedule per Guidance P1; lock equipment footprints early | N/A (schedule risk)",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-02_2026-02-27_0854/Risk_Register.md
DEL-012-03::R-0001,DEL-012-03,EST_DEL-012-03_2026-02-27_0630,,,"RSK-001 | Office floor area significantly different from assumed 25 m2, causing material quantity variance | MEDIUM | MEDIUM | Rerun estimate when IFC architectural drawings confirm office dimensions. Sensitivity: +/-50% area change shifts area-dependent items by ~$4,575. | ASM-001; Datasheet Spatial Attributes — floor area TBD",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-03_2026-02-27_0630/Risk_Register.md
DEL-012-03::R-0002,DEL-012-03,EST_DEL-012-03_2026-02-27_0630,,,"RSK-002 | Millwork allowance ($11,000) included but may not be required, overstating estimate by 29.5% | MEDIUM | HIGH | Confirm with County/Architect whether office requires built-in casework. If not applicable, remove DL-018. Without millwork, total reduces to ~$26,247. | ASM-009; Interior_Architectural_Rates.csv IA-05",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-03_2026-02-27_0630/Risk_Register.md
DEL-012-03::R-0003,DEL-012-03,EST_DEL-012-03_2026-02-27_0630,,,"RSK-003 | Scope boundary between PKG-012 and PKG-015 unresolved; electrical items ($1,890) may be double-counted across packages | MEDIUM | LOW | Resolve CONF-001 via contractor scope documents. If assigned to PKG-015, remove DL-012, DL-013, DL-014 from this estimate. | CONF-001; Guidance.md Conflict Table",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-03_2026-02-27_0630/Risk_Register.md
DEL-012-03::R-0004,DEL-012-03,EST_DEL-012-03_2026-02-27_0630,,,"RSK-004 | Fire-rated partitions may be required per Alberta Building Code, increasing partition cost | LOW | MEDIUM | IFC Architect / code consultant to determine fire rating requirements (Specification REQ-014, Lensing C-001). Fire-rated partitions could increase IA-01 unit rate from $90/m2 to $120+/m2. | Specification.md REQ-008, REQ-014",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-03_2026-02-27_0630/Risk_Register.md
DEL-012-03::R-0005,DEL-012-03,EST_DEL-012-03_2026-02-27_0630,,,"RSK-005 | Schedule compression risk — interior fit-out depends on structural shell completion (PKG-011) and MEP rough-in (PKG-013, PKG-015). Late upstream delivery compresses office fit-out. | MEDIUM | MEDIUM | Monitor upstream dependency milestones. Office fit-out is not on critical path if shop floor work is prioritized, but December 31, 2026 deadline is contractually hard. | Procedure.md Prerequisites; Guidance.md Completion Schedule Pressure",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-03_2026-02-27_0630/Risk_Register.md
DEL-012-03::R-0006,DEL-012-03,EST_DEL-012-03_2026-02-27_0630,,,RSK-006 | Lighting adequacy — 1x 8 ft LED fixture may be insufficient if IFC office area is larger than conceptual plan implies | LOW | LOW | IFC electrical design to verify fixture count against final office dimensions and Alberta workplace lighting requirements (CONF-002). Additional fixtures would increase cost by ~$650/fixture. | Guidance.md Lighting Adequacy; Specification.md REQ-006,LOW,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-03_2026-02-27_0630/Risk_Register.md
DEL-013-01::R-0001,DEL-013-01,EST_DEL-013-01_2026-02-27_1045,,,"RSK-001 | Equipment type (radiant vs. forced-air vs. hydronic) once specified by DEL-003-07 may cost significantly more than the MS-01 generic allowance ($6,500/unit) | MEDIUM | HIGH — high-recovery equipment with heat exchangers can range $15,000-$45,000+ per unit | L-001 | Obtain equipment quote once DEL-003-07 is issued; update estimate",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-013-01_2026-02-27_1045/Risk_Register.md
DEL-013-01::R-0002,DEL-013-01,EST_DEL-013-01_2026-02-27_1045,,,"RSK-002 | Actual ductwork quantities from DEL-003-03 may differ significantly from area-based parametric (1,208 m2 x $60/m2) | MEDIUM | HIGH — ductwork is 57% of total estimate | L-002 | Rerun estimate once mechanical drawings are issued with measured quantities",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-013-01_2026-02-27_1045/Risk_Register.md
DEL-013-01::R-0003,DEL-013-01,EST_DEL-013-01_2026-02-27_1045,,,"RSK-003 | If fuel source is not natural gas, gas connection line item is invalid and equipment pricing basis changes | LOW | MEDIUM — $3,500 gas connection + potential equipment re-pricing | L-001, L-004 | Confirm fuel source per CONF-001 before procurement",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-013-01_2026-02-27_1045/Risk_Register.md
DEL-013-01::R-0004,DEL-013-01,EST_DEL-013-01_2026-02-27_1045,,,RSK-004 | Integrated HVAC test (L-011) allocates full cost to DEL-013-01 but is shared across 6 PKG-013 deliverables | LOW | LOW — potential double-counting if other DEL-013-xx estimates also include full test cost | L-011 | Coordinate allocation when PKG-013 package-level rollup is performed,MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-013-01_2026-02-27_1045/Risk_Register.md
DEL-013-01::R-0005,DEL-013-01,EST_DEL-013-01_2026-02-27_1045,,,"RSK-005 | Controls integration complexity could significantly exceed $6,000 allowance if full BACnet integration with extensive point list is required | MEDIUM | MEDIUM — controls could be $10,000-$20,000 for complex BMS | L-006 | Confirm BMS protocol and point list from design team before committing",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-013-01_2026-02-27_1045/Risk_Register.md
DEL-013-05::R-0001,DEL-013-05,EST_DEL-013-05_2026-02-27_1055,,,"RSK-001 | Welding station count increases beyond 1, requiring system capacity expansion. | MEDIUM | Equipment cost approximately doubles per additional station ($8,000/station). Installation labour increases proportionally. | Confirm station count with County early in design phase. Design system with expansion capability per Guidance CT-002 proposal. | Datasheet (station count TBD); Guidance CT-002",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-013-05_2026-02-27_1055/Risk_Register.md
DEL-013-05::R-0002,DEL-013-05,EST_DEL-013-05_2026-02-27_1055,,,"RSK-002 | Equipment/material cost exceeds the MS-05 recommended rate of $8,000 (range up to $12,000). | MEDIUM | Up to $4,000 additional cost for equipment/materials (potential 18% increase to total estimate). | Obtain equipment quotes early in Phase 2 procurement. If cost exceeds allowance, flag for change management. | Mechanical_System_Rates.csv MS-05 (LOW confidence, wide range)",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-013-05_2026-02-27_1055/Risk_Register.md
DEL-013-05::R-0003,DEL-013-05,EST_DEL-013-05_2026-02-27_1055,,,"RSK-003 | Welding process types (to be specified by County) require high-performance filtration (e.g., HEPA for hexavalent chromium from stainless steel welding). | LOW-MEDIUM | Could increase filtration unit cost by $2,000-$5,000 above the MS-05 allocation, pushing equipment total beyond $12,000 range. | Request County welding equipment specifications as early as possible (Procedure Step 1.1). | Datasheet (welding process TBD); Specification REQ-004",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-013-05_2026-02-27_1055/Risk_Register.md
DEL-013-05::R-0004,DEL-013-05,EST_DEL-013-05_2026-02-27_1055,,,"RSK-004 | 35-ft ceiling height increases installation complexity and labour hours (scaffolding, lift time for high ductwork routing). | MEDIUM | Installation labour could increase from 28 hours to 40-50 hours (+$1,100 to $2,000). | Include high-ceiling access in installation planning. Ensure aerial lift equipment is available. | Datasheet (ceiling height 35 ft); Assumed_Project_Parameters.csv PP-11",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-013-05_2026-02-27_1055/Risk_Register.md
