AssumptionUID,FromDeliverableID,SnapshotID,AssumptionID,Category,Description,Impact,SourcePath
DEL-011-02::A-0519,DEL-011-02,EST_DEL-011-02_2026-02-27_0848,,,"Steel plate material rate: $3.80/kg (A36 or equivalent, supply delivered to site)",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-02_2026-02-27_0848/Assumptions_Log.md
DEL-011-02::A-0520,DEL-011-02,EST_DEL-011-02_2026-02-27_0848,,,Third-party welding inspector rate: $140/hr,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-02_2026-02-27_0848/Assumptions_Log.md
DEL-011-02::A-0521,DEL-011-02,EST_DEL-011-02_2026-02-27_0848,,,Cast-in-place embedment method,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-02_2026-02-27_0848/Assumptions_Log.md
DEL-011-03::A-0522,DEL-011-03,EST_DEL-011-03_2026-02-27_0854,ASM-001,,"Overhead doors are industrial sectional type, approximately 24 ft wide",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-03_2026-02-27_0854/Assumptions_Log.md
DEL-011-03::A-0523,DEL-011-03,EST_DEL-011-03_2026-02-27_0854,ASM-002,,Door height is approximately 14-16 ft clear opening to accommodate motor scraper class with raised attachments,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-03_2026-02-27_0854/Assumptions_Log.md
DEL-011-03::A-0524,DEL-011-03,EST_DEL-011-03_2026-02-27_0854,ASM-003,,4 overhead doors total: 2 bays x 2 doors per bay (drive-through),,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-03_2026-02-27_0854/Assumptions_Log.md
DEL-011-03::A-0525,DEL-011-03,EST_DEL-011-03_2026-02-27_0854,ASM-004,,Door operators are included in the door installation scope (not procured separately by electrical contractor),,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-03_2026-02-27_0854/Assumptions_Log.md
DEL-011-03::A-0526,DEL-011-03,EST_DEL-011-03_2026-02-27_0854,ASM-005,,"Door frame structural elements (headers, lintels, jambs, sills) are CIP concrete consistent with superstructure",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-03_2026-02-27_0854/Assumptions_Log.md
DEL-011-03::A-0527,DEL-011-03,EST_DEL-011-03_2026-02-27_0854,ASM-006,,Construction labour productivity is normal for Alberta rural site conditions,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-03_2026-02-27_0854/Assumptions_Log.md
DEL-011-03::A-0528,DEL-011-03,EST_DEL-011-03_2026-02-27_0854,ASM-007,,Ironworker rate ($92.80/hr fully burdened) is a reasonable proxy for specialised door installer labour,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-03_2026-02-27_0854/Assumptions_Log.md
DEL-011-03::A-0529,DEL-011-03,EST_DEL-011-03_2026-02-27_0854,ASM-008,,Floor drainage slope provisions are limited to concrete finishing scope (slope direction and percentage); sump pit framing and drain installation are DEL-014-04 (excluded),,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-03_2026-02-27_0854/Assumptions_Log.md
DEL-011-03::A-0530,DEL-011-03,EST_DEL-011-03_2026-02-27_0854,ASM-009,,"Exhaust structural provisions are limited to blocking, backing, penetration sleeves, and mounting provisions; exhaust equipment is DEL-013-04 (excluded)",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-03_2026-02-27_0854/Assumptions_Log.md
DEL-011-03::A-0531,DEL-011-03,EST_DEL-011-03_2026-02-27_0854,ASM-010,,"All work completed within overall project schedule allowing December 31, 2026 completion",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-03_2026-02-27_0854/Assumptions_Log.md
DEL-011-03::A-0532,DEL-011-03,EST_DEL-011-03_2026-02-27_0854,ASM-011,,"Oil/water separator is not required; if determined to be required per Alberta environmental regulations, additional scope and cost would apply",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-03_2026-02-27_0854/Assumptions_Log.md
DEL-011-03::A-0533,DEL-011-03,EST_DEL-011-03_2026-02-27_0854,ASM-012,,Fire separation between repair bays and adjacent spaces is not required as additional DEL-011-03 scope,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-03_2026-02-27_0854/Assumptions_Log.md
DEL-011-04::A-0534,DEL-011-04,EST_DEL-011-04_2026-02-27_0949,ASM-001,,Door quantity assumed at 3 EA (1 main entrance + 2 secondary egress/access doors),,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-04_2026-02-27_0949/Assumptions_Log.md
DEL-011-04::A-0535,DEL-011-04,EST_DEL-011-04_2026-02-27_0949,ASM-002,,At least 1 door requires accessible (barrier-free) configuration,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-04_2026-02-27_0949/Assumptions_Log.md
DEL-011-04::A-0536,DEL-011-04,EST_DEL-011-04_2026-02-27_0949,ASM-003,,"Hardware set cost estimated at $550/door for industrial-grade set (hinges, closer, lockset, weather stripping, threshold)",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-04_2026-02-27_0949/Assumptions_Log.md
DEL-011-04::A-0537,DEL-011-04,EST_DEL-011-04_2026-02-27_0949,ASM-004,,Temporary protection materials estimated at $300 (LS),,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-04_2026-02-27_0949/Assumptions_Log.md
DEL-011-04::A-0538,DEL-011-04,EST_DEL-011-04_2026-02-27_0949,ASM-005,,"Fire-rated door assembly upgrade may be required for 1 door; allowance set at $1,500",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-04_2026-02-27_0949/Assumptions_Log.md
DEL-011-04::A-0539,DEL-011-04,EST_DEL-011-04_2026-02-27_0949,ASM-006,,Door leaf material assumed to be insulated hollow metal steel,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-04_2026-02-27_0949/Assumptions_Log.md
DEL-011-04::A-0540,DEL-011-04,EST_DEL-011-04_2026-02-27_0949,ASM-007,,"Installation productivity: 4 hrs/door (frame), 3 hrs/door (hanging+hardware), 1.5 hrs/door (caulking)",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-04_2026-02-27_0949/Assumptions_Log.md
DEL-011-05::A-0541,DEL-011-05,EST_DEL-011-05_2026-02-27_0848,ASM-001,,Overhead door is motorized,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-05_2026-02-27_0848/Assumptions_Log.md
DEL-011-05::A-0542,DEL-011-05,EST_DEL-011-05_2026-02-27_0848,ASM-002,,Overhead door height is 16-20 ft (priced at 24 ft class door),,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-05_2026-02-27_0848/Assumptions_Log.md
DEL-011-05::A-0543,DEL-011-05,EST_DEL-011-05_2026-02-27_0848,ASM-003,,Wall construction material is insulated metal panels,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-05_2026-02-27_0848/Assumptions_Log.md
DEL-011-05::A-0544,DEL-011-05,EST_DEL-011-05_2026-02-27_0848,ASM-004,,Embedded steel plate quantity is 4 EA,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-05_2026-02-27_0848/Assumptions_Log.md
DEL-011-05::A-0545,DEL-011-05,EST_DEL-011-05_2026-02-27_0848,ASM-005,,Wash bay floor area is 67 m2 including thickened edges,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-05_2026-02-27_0848/Assumptions_Log.md
DEL-011-05::A-0546,DEL-011-05,EST_DEL-011-05_2026-02-27_0848,ASM-006,,Rebar density is 30 kg/m2 for heavy-duty slab,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-05_2026-02-27_0848/Assumptions_Log.md
DEL-011-05::A-0547,DEL-011-05,EST_DEL-011-05_2026-02-27_0848,ASM-007,,Wall effective height is 20 ft average below mezzanine level,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-05_2026-02-27_0848/Assumptions_Log.md
DEL-011-05::A-0548,DEL-011-05,EST_DEL-011-05_2026-02-27_0848,ASM-008,,Gantry is confirmed by Owner and requires structural provisions,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-05_2026-02-27_0848/Assumptions_Log.md
DEL-011-05::A-0549,DEL-011-05,EST_DEL-011-05_2026-02-27_0848,ASM-009,,Drain sleeves and floor drainage slope are required,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-05_2026-02-27_0848/Assumptions_Log.md
DEL-011-05::A-0550,DEL-011-05,EST_DEL-011-05_2026-02-27_0848,ASM-010,,Construction labour rates are blended carpenter + labourer,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-05_2026-02-27_0848/Assumptions_Log.md
DEL-011-05::A-0551,DEL-011-05,EST_DEL-011-05_2026-02-27_0848,ASM-011,,Currency is CAD,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-05_2026-02-27_0848/Assumptions_Log.md
DEL-011-05::A-0552,DEL-011-05,EST_DEL-011-05_2026-02-27_0848,ASM-012,,"Flashing/trim/sealants allowance ($9,000) is representative for wash bay enclosure",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-05_2026-02-27_0848/Assumptions_Log.md
DEL-011-06::A-0553,DEL-011-06,EST_DEL-011-06_2026-02-27_0600,ASM-001,,Pit plan dimensions: 12m length x 1.5m width,"HIGH — drives all quantity calculations for concrete, formwork, rebar, waterproofing, lining, railings, and grating",/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-06_2026-02-27_0600/Assumptions_Log.md
DEL-011-06::A-0554,DEL-011-06,EST_DEL-011-06_2026-02-27_0600,ASM-002,,Pit depth: 1.5m below building floor slab level,HIGH — drives excavation volume and wall area,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-06_2026-02-27_0600/Assumptions_Log.md
DEL-011-06::A-0555,DEL-011-06,EST_DEL-011-06_2026-02-27_0600,ASM-003,,Concrete walls are cast-in-place reinforced concrete,MEDIUM — determines construction method and unit rate,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-06_2026-02-27_0600/Assumptions_Log.md
DEL-011-06::A-0556,DEL-011-06,EST_DEL-011-06_2026-02-27_0600,ASM-004,,Reinforcing steel at approximately 100 kg/m3 of concrete,MEDIUM — determines rebar quantity,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-06_2026-02-27_0600/Assumptions_Log.md
DEL-011-06::A-0557,DEL-011-06,EST_DEL-011-06_2026-02-27_0600,ASM-005,,Waterproofing rate: $35/m2 for damp-proofing coating application,"LOW-MEDIUM — affects waterproofing line item ($2,520)",/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-06_2026-02-27_0600/Assumptions_Log.md
DEL-011-06::A-0558,DEL-011-06,EST_DEL-011-06_2026-02-27_0600,ASM-006,,Pit lining/finishing rate: $40/m2 for concrete sealer/hardener finish,"LOW-MEDIUM — affects finishing line item ($2,880)",/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-06_2026-02-27_0600/Assumptions_Log.md
DEL-011-06::A-0559,DEL-011-06,EST_DEL-011-06_2026-02-27_0600,ASM-007,,Safety railing rate: $185/m for galvanized steel pipe railing system,"MEDIUM — affects railing line item ($4,995)",/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-06_2026-02-27_0600/Assumptions_Log.md
DEL-011-06::A-0560,DEL-011-06,EST_DEL-011-06_2026-02-27_0600,ASM-008,,Pit cover/grating rate: $250/m2 for removable heavy-duty galvanized bar grating,"MEDIUM — affects grating line item ($4,500)",/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-06_2026-02-27_0600/Assumptions_Log.md
DEL-011-06::A-0561,DEL-011-06,EST_DEL-011-06_2026-02-27_0600,ASM-009,,"Ventilation rough-in allowance: $2,500 lump sum",LOW — affects ventilation rough-in line item,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-06_2026-02-27_0600/Assumptions_Log.md
DEL-011-06::A-0562,DEL-011-06,EST_DEL-011-06_2026-02-27_0600,ASM-010,,"Lighting rough-in allowance: $2,000 lump sum",LOW — affects lighting rough-in line item,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-06_2026-02-27_0600/Assumptions_Log.md
DEL-011-06::A-0563,DEL-011-06,EST_DEL-011-06_2026-02-27_0600,ASM-011,,"Floor drain rough-in allowance: $1,800 lump sum",LOW — affects drain rough-in line item; scope boundary TBD,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-06_2026-02-27_0600/Assumptions_Log.md
DEL-011-06::A-0564,DEL-011-06,EST_DEL-011-06_2026-02-27_0600,ASM-012,,"Excavation safety allowance: $3,500 lump sum",LOW-MEDIUM — affects excavation safety line item,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-06_2026-02-27_0600/Assumptions_Log.md
DEL-011-06::A-0565,DEL-011-06,EST_DEL-011-06_2026-02-27_0600,ASM-013,,"Concrete testing allowance: $2,500 lump sum",LOW — affects QC line item,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-06_2026-02-27_0600/Assumptions_Log.md
DEL-011-06::A-0566,DEL-011-06,EST_DEL-011-06_2026-02-27_0600,ASM-014,,"Cold-weather concrete protection allowance: $2,000 lump sum",LOW — may not apply depending on construction schedule,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-06_2026-02-27_0600/Assumptions_Log.md
DEL-011-06::A-0567,DEL-011-06,EST_DEL-011-06_2026-02-27_0600,ASM-015,,Excavation unit rate: $45/m3 for small interior excavation,"LOW-MEDIUM — affects excavation line item ($1,215)",/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-06_2026-02-27_0600/Assumptions_Log.md
DEL-011-06::A-0568,DEL-011-06,EST_DEL-011-06_2026-02-27_0600,ASM-016,,"Construction labour (concrete placement crew): $8,400 lump sum",MEDIUM — affects concrete labour line item,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-06_2026-02-27_0600/Assumptions_Log.md
DEL-011-07::A-0569,DEL-011-07,EST_DEL-011-07_2026-02-27_0955,,,"Mezzanine floor area is 93 m2 (~1,000 sq ft)",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-07_2026-02-27_0955/Assumptions_Log.md
DEL-011-07::A-0570,DEL-011-07,EST_DEL-011-07_2026-02-27_0955,,,Steel mezzanine framing parametric rate of $280/m2 (supply + install),,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-07_2026-02-27_0955/Assumptions_Log.md
DEL-011-07::A-0571,DEL-011-07,EST_DEL-011-07_2026-02-27_0955,,,Composite deck parametric rate of $185/m2 (steel deck $65/m2 + concrete topping $120/m2),,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-07_2026-02-27_0955/Assumptions_Log.md
DEL-011-07::A-0572,DEL-011-07,EST_DEL-011-07_2026-02-27_0955,,,Guardrail installation labour rate of $95/m,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-07_2026-02-27_0955/Assumptions_Log.md
DEL-011-07::A-0573,DEL-011-07,EST_DEL-011-07_2026-02-27_0955,,,"Connection hardware and anchorage allowance of $4,500",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-07_2026-02-27_0955/Assumptions_Log.md
DEL-011-07::A-0574,DEL-011-07,EST_DEL-011-07_2026-02-27_0955,,,"Structural inspection and load capacity certification at $5,500 lump sum",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-07_2026-02-27_0955/Assumptions_Log.md
DEL-011-07::A-0575,DEL-011-07,EST_DEL-011-07_2026-02-27_0955,,,"As-built documentation preparation at $2,500 lump sum",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-07_2026-02-27_0955/Assumptions_Log.md
DEL-011-07::A-0576,DEL-011-07,EST_DEL-011-07_2026-02-27_0955,,,Structural steel supply rate of $150/m2,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-07_2026-02-27_0955/Assumptions_Log.md
DEL-011-07::A-0577,DEL-011-07,EST_DEL-011-07_2026-02-27_0955,,,Guardrail material supply rate of $120/m,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-07_2026-02-27_0955/Assumptions_Log.md
DEL-011-07::A-0578,DEL-011-07,EST_DEL-011-07_2026-02-27_0955,,,"Steel stair system priced at $9,000 using SC-07 (concrete stairs) as proxy",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-07_2026-02-27_0955/Assumptions_Log.md
DEL-011-07::A-0579,DEL-011-07,EST_DEL-011-07_2026-02-27_0955,,,Concrete topping thickness of 60 mm,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-07_2026-02-27_0955/Assumptions_Log.md
DEL-011-07::A-0580,DEL-011-07,EST_DEL-011-07_2026-02-27_0955,,,Welded wire mesh reinforcing at 5 kg/m2,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-07_2026-02-27_0955/Assumptions_Log.md
DEL-011-07::A-0581,DEL-011-07,EST_DEL-011-07_2026-02-27_0955,,,Ironworker productivity at 3 hr/m2 for mezzanine steel erection,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-07_2026-02-27_0955/Assumptions_Log.md
DEL-011-07::A-0582,DEL-011-07,EST_DEL-011-07_2026-02-27_0955,,,Concrete finishing productivity at 0.65 hr/m2 for elevated topping,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-07_2026-02-27_0955/Assumptions_Log.md
DEL-011-07::A-0583,DEL-011-07,EST_DEL-011-07_2026-02-27_0955,,,General labourer at 120 hours total,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-07_2026-02-27_0955/Assumptions_Log.md
DEL-012-01::A-0584,DEL-012-01,EST_DEL-012-01_2026-02-27_0901,ASM-001,,Room area is approximately 400 sqft (~37 m2) as stated in RFP and decomposition,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-01_2026-02-27_0901/Assumptions_Log.md
DEL-012-01::A-0585,DEL-012-01,EST_DEL-012-01_2026-02-27_0901,ASM-002,,Partition wall height is approximately 10 ft (3.05 m) to underside of mezzanine deck above,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-01_2026-02-27_0901/Assumptions_Log.md
DEL-012-01::A-0586,DEL-012-01,EST_DEL-012-01_2026-02-27_0901,ASM-003,,"Industrial metal racking shelving estimated at $1,500 per bay (supply + install), 8 bays total",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-01_2026-02-27_0901/Assumptions_Log.md
DEL-012-01::A-0587,DEL-012-01,EST_DEL-012-01_2026-02-27_0901,ASM-004,,Shelving anchoring estimated at $800 lump sum (hardware + labour),,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-01_2026-02-27_0901/Assumptions_Log.md
DEL-012-01::A-0588,DEL-012-01,EST_DEL-012-01_2026-02-27_0901,ASM-005,,"Roll-up door rough opening framing estimated at ~12 carpenter hours + $230 materials = ~$1,200 LS",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-01_2026-02-27_0901/Assumptions_Log.md
DEL-012-01::A-0589,DEL-012-01,EST_DEL-012-01_2026-02-27_0901,ASM-006,,"Interior Architectural Rate IA-01 ($90/m2) is treated as a composite material rate for partition supply. Trade labour lines (ITM-014, ITM-015) are treated as GC labour cost. This may result in partial overlap if IA-01 rate already includes installation labour.",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-01_2026-02-27_0901/Assumptions_Log.md
DEL-012-01::A-0590,DEL-012-01,EST_DEL-012-01_2026-02-27_0901,ASM-007,,Partition walls are non-structural metal stud + gypsum board (not CMU or fire-rated assembly),,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-01_2026-02-27_0901/Assumptions_Log.md
DEL-012-01::A-0591,DEL-012-01,EST_DEL-012-01_2026-02-27_0901,ASM-008,,Ceiling is exposed structure (no finish required for parts room),,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-01_2026-02-27_0901/Assumptions_Log.md
DEL-012-01::A-0592,DEL-012-01,EST_DEL-012-01_2026-02-27_0901,ASM-009,,Roll-up door is motorized and insulated per Guidance trade-off recommendation,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-01_2026-02-27_0901/Assumptions_Log.md
DEL-012-01::A-0593,DEL-012-01,EST_DEL-012-01_2026-02-27_0901,ASM-010,,No plumbing scope in parts room,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-01_2026-02-27_0901/Assumptions_Log.md
DEL-012-02::A-0594,DEL-012-02,EST_DEL-012-02_2026-02-27_0854,,,Utility room footprint is approximately 16' x 20' (~30 m2),,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-02_2026-02-27_0854/Assumptions_Log.md
DEL-012-02::A-0595,DEL-012-02,EST_DEL-012-02_2026-02-27_0854,,,Utility room clear height below mezzanine is approximately 12' (3.66 m),,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-02_2026-02-27_0854/Assumptions_Log.md
DEL-012-02::A-0596,DEL-012-02,EST_DEL-012-02_2026-02-27_0854,,,Fire-rated separation is likely required for mechanical equipment host room,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-02_2026-02-27_0854/Assumptions_Log.md
DEL-012-02::A-0597,DEL-012-02,EST_DEL-012-02_2026-02-27_0854,,,PKG-012 provides cistern structural pad; PKG-014 installs cistern,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-02_2026-02-27_0854/Assumptions_Log.md
DEL-012-02::A-0598,DEL-012-02,EST_DEL-012-02_2026-02-27_0854,,,One industrial access door required,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-02_2026-02-27_0854/Assumptions_Log.md
DEL-012-02::A-0599,DEL-012-02,EST_DEL-012-02_2026-02-27_0854,,,Door is standard 3'x7' hollow-metal industrial type,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-02_2026-02-27_0854/Assumptions_Log.md
DEL-012-02::A-0600,DEL-012-02,EST_DEL-012-02_2026-02-27_0854,,,12 MEP penetrations through utility room walls/ceiling,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-02_2026-02-27_0854/Assumptions_Log.md
DEL-012-02::A-0601,DEL-012-02,EST_DEL-012-02_2026-02-27_0854,,,"Equipment platform parametric estimate of $6,500 is adequate",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-02_2026-02-27_0854/Assumptions_Log.md
